This Agency Report was generated on 8/18/2020 3:00:44 PM by the:
Alaska Department of Fish and Game
Mark, Tag, and Age Laboratory
dfg.dcf.cwtstaff@alaska.gov
(907) 465-3483
PO BOX 115526
Juneau, AK 99811-5526
 
Criteria for this report included:
"Years: 2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995"
"States: "
"Agencies: CDFO"
"Rearing codes: "
"Release Location: %%ROBERTSON%%"
"Release Site: %%%"
"Species codes: 410"
"Clip Status: "
"Tag Status codes: "
"Tag codes: "
"Source codes: "
"Gear codes: "
"Harvest codes: "
"Sampling Type codes: "
"StatWeek CWT: 1,54"
"Does NOT include records with null Status Week values"

Year,Survey Site,Sample,Head,Sampling Type Code,Source,Harvest,Gear Class,Date (CWT),Stat Week (CWT),Period,Region,Water Type Code,Quadrant,Seine Area,District,Sub-District,A-Stream / Canada Watershed,Species,Clip Status,Length,Length Type Code,Tag Code,Tag Status,Why Status-7 Code,Year Brood,State,Agency,Rearing Code,Location (Facility or Wild Stock),Site,Tag Ratio Type,Tag Ratio,Expansion Factor,Contribution,Year Release,Release Stage
"2007","SITKA","07036782","317406","R","COM PROP","SP TROLL","TROLL","6/24/2007","26","3","1","S","NW",,"113","41",,"CHIN","GOOD","730","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","4.0834","123.72702","2004","SMOLT",
"2007","SITKA","07036073","315422","R","COM PROP","TRAD","TROLL","2/20/2007","8","1","1","S","NW",,"113","41",,"CHIN","GOOD","790","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.05218","92.48105","2004","SMOLT",
"2007","SITKA","07036160","315468","R","COM PROP","TRAD","TROLL","3/20/2007","12","1","1","S","NW",,"113","41",,"CHIN","GOOD","740","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.05218","92.48105","2004","SMOLT",
"2007","SITKA","07036338","315762","R","COM PROP","TRAD","TROLL","4/21/2007","16","1","1","S","NW",,"113","41",,"CHIN","GOOD",,,"185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.05218","92.48105","2004","SMOLT",
"2007","KETCHIKAN","07066066","285796","R","COM PROP","TRAD","TROLL","4/22/2007","17","1","1","S","SW",,"104",,,"CHIN","GOOD","705","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","1.41977","43.01903","2004","SMOLT",
"2007","SITKA","07036371","315822","R","COM PROP","TRAD","TROLL","4/30/2007","18","1","1","S","NW",,"113","41",,"CHIN","GOOD","785","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.05218","92.48105","2004","SMOLT",
"2007","SITKA","07036892","317824","R","COM PROP","TRAD","TROLL","7/3/2007","27","4","1","S","NE",,"109","62",,"CHIN","GOOD","715","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","2.52108","76.38872","2004","SMOLT",
"2007","CRAIG","07076200","309718","R","COM PROP","TRAD","TROLL","7/10/2007","28","4","1","S","SW",,"104","30",,"CHIN","GOOD","800","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","2.48296","75.23369","2004","SMOLT",
"2007","SITKA","07037030","327178","R","COM PROP","TRAD","TROLL","7/13/2007","28","4","1","S","NW",,"113","62",,"CHIN","GOOD","700","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.40766","103.2521","2004","SMOLT",
"2007","SITKA","07037048","312551","R","COM PROP","TRAD","TROLL","7/14/2007","28","4","1","S","NE",,"109","62",,"CHIN","GOOD","775","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","2.52108","76.38872","2004","SMOLT",
"2007","SITKA","07037122","327514","R","COM PROP","TRAD","TROLL","7/19/2007","29","4","1","S","NW",,"113","22",,"CHIN","GOOD","780","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.40766","103.2521","2004","SMOLT",
"2007","SITKA","07037369","349331","R","COM PROP","TRAD","TROLL","8/19/2007","34","5","1","S","NW",,"113","11",,"CHIN","GOOD","725","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","2.94238","89.15411","2004","SMOLT",
"2007","SITKA","07037395","349032","R","COM PROP","TRAD","TROLL","8/20/2007","34","5","1","S","NW",,"113",,,"CHIN","GOOD","875","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","2.94238","89.15411","2004","SMOLT",
"2007","SITKA","07035022","322508","R","SPORT",,,"5/27/2007","22","1","1","S","NW",,"113",,,"CHIN","GOOD","710","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","4.05145","122.75894","2004","SMOLT",
"2007","SITKA","07035041","318666","R","SPORT",,,"5/27/2007","22","1","1","S","NW",,"113",,,"CHIN","GOOD","770","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","4.05145","122.75894","2004","SMOLT",
"2007","KETCHIKAN","07065078","035954","R","SPORT",,,"6/24/2007","26","2","1","S","SE",,"102","10",,"CHIN","GOOD","660","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","11.86168","359.4089","2004","SMOLT",
"2007","SITKA","07035415","324926","R","SPORT",,,"7/31/2007","31","3","1","S","NW",,"113","41",,"CHIN","GOOD","780","02","185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3","3.39718","102.93455","2004","SMOLT",
"2007","SITKA","07039987","900762","S","COM PROP","TRAD","TROLL","7/20/2007","29","4","1","S","NW",,"157",,,"CHIN","UNKNOWN",,,"185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3",,,"2004","SMOLT",
"2007","SITKA","07039991","900658","S","COM PROP","TRAD","TROLL","8/21/2007","34","5","1","S","NW",,"113","45",,"CHIN","UNKNOWN",,,"185416","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.3",,,"2004","SMOLT",
"2007","EXCURSION INLET","07100015","351723","R","COM PROP","TRAD","TROLL","7/2/2007","27","4","1","S","NW",,,,,"CHIN","GOOD","740","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655","3.40766","162.39204","2004","SMOLT",
"2007","SITKA","07036889","317569","R","COM PROP","TRAD","TROLL","7/5/2007","27","4","1","S","NW",,"113","91",,"CHIN","GOOD","750","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655","3.40766","162.39204","2004","SMOLT",
"2007","SITKA","07037121","312977","R","COM PROP","TRAD","TROLL","7/19/2007","29","4","1","S","NW",,"113","45",,"CHIN","GOOD","710","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655","3.40766","162.39204","2004","SMOLT",
"2007","SITKA","07037466","349215","R","COM PROP","TRAD","TROLL","8/21/2007","34","5","1","S","NW",,"113",,,"CHIN","GOOD","730","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655","2.94238","140.21912","2004","SMOLT",
"2007","SITKA","07037436","349075","R","COM PROP","TRAD","TROLL","8/21/2007","34","5","1","S","NW",,"113",,,"CHIN","GOOD","770","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655","2.94238","140.21912","2004","SMOLT",
"2007","SITKA","07037435","349070","R","COM PROP",,"TROLL","8/21/2007","34","5","1","S","NW",,"113",,,"CHIN","GOOD","770","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655",,,"2004","SMOLT",
"2007","SITKA","07035081","259090","R","SPORT",,,"6/10/2007","24","1","1","S","NW",,"113","41",,"CHIN","GOOD","670","02","185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655","4.05145","193.07185","2004","SMOLT",
"2007","CRAIG","07075020","268596","S","SPORT",,,"6/23/2007","25",,"1","S","SW",,"103","50",,"CHIN","UNKNOWN",,,"185420","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","47.655",,,"2004","SMOLT",
"2007","KETCHIKAN","07066264","325216","R","COM PROP","TRAD","PURSE","7/1/2007","27","1","1","S","SW","SASO","104",,,"CHIN","GOOD","780","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","1.11656","33.62632","2004","SMOLT",
"2007","JUNEAU","07040001","278893","R","COM PROP","SP TROLL","TROLL","5/30/2007","22","2","1","S","NE",,"112","12",,"CHIN","GOOD","700","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.0396","91.54059","2004","SMOLT",
"2007","SITKA","07036767","316626","R","COM PROP","SP TROLL","TROLL","6/19/2007","25","3","1","S","NW",,"113","41",,"CHIN","GOOD","740","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","4.0834","122.97567","2004","SMOLT",
"2007","KETCHIKAN","07066056","308692","R","COM PROP","TRAD","TROLL","4/6/2007","14","1","1","S",,,,,,"CHIN","GOOD","710","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116",,,"2004","SMOLT",
"2007","CRAIG","07076092","309452","R","COM PROP","TRAD","TROLL","4/14/2007","15","1","1","S","SW",,"104","50",,"CHIN","GOOD","665","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","1.41977","42.75779","2004","SMOLT",
"2007","SITKA","07036327","315744","R","COM PROP","TRAD","TROLL","4/19/2007","16","1","1","S","NW",,"113","41",,"CHIN","GOOD","720","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.05218","91.91945","2004","SMOLT",
"2007","SITKA","07036338","315761","R","COM PROP","TRAD","TROLL","4/21/2007","16","1","1","S","NW",,"113","41",,"CHIN","GOOD",,,"185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.05218","91.91945","2004","SMOLT",
"2007","CRAIG","07076145","291403","R","COM PROP","TRAD","TROLL","7/4/2007","27","4","1","S","SW",,"104","40",,"CHIN","GOOD","720","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.48296","74.77682","2004","SMOLT",
"2007","SITKA","07036846","317509","R","COM PROP","TRAD","TROLL","7/4/2007","27","4","1","S","NW",,"113",,,"CHIN","GOOD","740","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.40766","102.62509","2004","SMOLT",
"2007","SITKA","07036917","312154","R","COM PROP","TRAD","TROLL","7/5/2007","27","4","1","S","NW",,,,,"CHIN","GOOD","745","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.40766","102.62509","2004","SMOLT",
"2007","CRAIG","07076188","309709","R","COM PROP","TRAD","TROLL","7/10/2007","28","4","1","S","SW",,"104","30",,"CHIN","GOOD","720","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.48296","74.77682","2004","SMOLT",
"2007","PELICAN","07010117","522878","R","COM PROP","TRAD","TROLL","7/10/2007","28","4","1","S","NW",,"113","91",,"CHIN","GOOD","705","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.40766","102.62509","2004","SMOLT",
"2007","CRAIG","07076210","291898","R","COM PROP","TRAD","TROLL","7/12/2007","28","4","1","S","SW",,"103","11",,"CHIN","GOOD","760","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.48296","74.77682","2004","SMOLT",
"2007","CRAIG","07076214","291450","R","COM PROP","TRAD","TROLL","7/15/2007","29","4","1","S","SW",,"103","50",,"CHIN","GOOD","770","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.48296","74.77682","2004","SMOLT",
"2007","KETCHIKAN","07066468","325969","R","COM PROP","TRAD","TROLL","7/20/2007","29","4","1","S","SW",,"103","11",,"CHIN","GOOD","720","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.48296","74.77682","2004","SMOLT",
"2007","CRAIG","07076268","309860","R","COM PROP","TRAD","TROLL","7/20/2007","29","4","1","S","SW",,"104","40",,"CHIN","GOOD","710","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.48296","74.77682","2004","SMOLT",
"2007","SITKA","07037379","326484","R","COM PROP","TRAD","TROLL","8/18/2007","33","5","1","S","NW",,"113","31",,"CHIN","GOOD","715","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.94238","88.61272","2004","SMOLT",
"2007","HOONAH","07110160","096550","R","COM PROP","TRAD","TROLL","8/18/2007","33","5","1","S","NW",,,,,"CHIN","GOOD","765","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.94238","88.61272","2004","SMOLT",
"2007","HOONAH","07110160","096542","R","COM PROP","TRAD","TROLL","8/18/2007","33","5","1","S","NW",,,,,"CHIN","GOOD","801","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.94238","88.61272","2004","SMOLT",
"2007","SITKA","07037419","349169","R","COM PROP","TRAD","TROLL","8/20/2007","34","5","1","S","NW",,,,,"CHIN","GOOD","740","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","2.94238","88.61272","2004","SMOLT",
"2007","SITKA","07035070","322726","R","SPORT",,,"6/3/2007","23","1","1","S","NW",,"113","45",,"CHIN","GOOD","720","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","4.05145","122.01347","2004","SMOLT",
"2007","SITKA","07035074","318090","R","SPORT",,,"6/4/2007","23","1","1","S","NW",,"113","41",,"CHIN","GOOD","715","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","4.05145","122.01347","2004","SMOLT",
"2007","SITKA","07035303","083410","R","SPORT",,,"7/20/2007","29","2","1","S","NW",,"113","45",,"CHIN","GOOD","690","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.4496","103.88815","2004","SMOLT",
"2007","SITKA","07035344","259318","R","SPORT",,,"7/23/2007","30","2","1","S","NW",,"113","45",,"CHIN","GOOD","745","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.4496","103.88815","2004","SMOLT",
"2007","SITKA","07035361","322640","R","SPORT",,,"7/29/2007","31","2","1","S","NW",,"113","41",,"CHIN","GOOD","800","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116","3.4496","103.88815","2004","SMOLT",
"2007","SITKA","07036989","327127","S","COM PROP","TRAD","TROLL","7/10/2007","28","4","1","S","NW",,"113","91",,"CHIN","GOOD","740","02","185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116",,,"2004","SMOLT",
"2007","SITKA","07035004","288389","S","SPORT",,,"5/5/2007","18",,"1","S","NW",,"113","31",,"CHIN","UNKNOWN",,,"185561","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","30.116",,,"2004","SMOLT",
"2007","PELICAN","07010067","522568","R","COM PROP","SP TROLL","TROLL","6/14/2007","24","3","1","S","NW",,"114","50",,"CHIN","GOOD","660","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.92678","76.52652","2004","SMOLT",
"2007","KETCHIKAN","07066188","308395","R","COM PROP","SP TROLL","TROLL","6/21/2007","25","3","1","S","SE",,"101","29",,"CHIN","GOOD","760","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.70429","70.70907","2004","SMOLT",
"2007","SITKA","07036265","317687","R","COM PROP","TRAD","TROLL","4/11/2007","15","1","1","S","NW",,"113","41",,"CHIN","GOOD","730","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","3.05218","79.80535","2004","SMOLT",
"2007","SITKA","07036267","317699","R","COM PROP","TRAD","TROLL","4/12/2007","15","1","1","S","NW",,"113","41",,"CHIN","GOOD","760","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","3.05218","79.80535","2004","SMOLT",
"2007","SITKA","07036293","314867","R","COM PROP","TRAD","TROLL","4/17/2007","16","1","1","S","NW",,"113","41",,"CHIN","GOOD","665","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","3.05218","79.80535","2004","SMOLT",
"2007","SITKA","07036884","326660","R","COM PROP","TRAD","TROLL","7/4/2007","27","4","1","S","NW",,"113","21",,"CHIN","GOOD","760","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","3.40766","89.10009","2004","SMOLT",
"2007","KETCHIKAN","07066328","325024","R","COM PROP","TRAD","TROLL","7/5/2007","27","4","1","S","SW",,"103","90",,"CHIN","GOOD","750","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.48296","64.92196","2004","SMOLT",
"2007","SITKA","07036976","326572","R","COM PROP","TRAD","TROLL","7/8/2007","28","4","1","S","NE",,"109","61",,"CHIN","GOOD","745","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.52108","65.91868","2004","SMOLT",
"2007","CRAIG","07076192","309714","R","COM PROP","TRAD","TROLL","7/10/2007","28","4","1","S","SW",,"103","50",,"CHIN","GOOD","800","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.48296","64.92196","2004","SMOLT",
"2007","KETCHIKAN","07066470","325949","R","COM PROP","TRAD","TROLL","7/20/2007","29","4","1","S","SE",,"102","10",,"CHIN","GOOD","735","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.17031","56.7471","2004","SMOLT",
"2007","SITKA","07037148","327559","R","COM PROP","TRAD","TROLL","7/20/2007","29","4","1","S","NW",,"113","91",,"CHIN","GOOD","690","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","3.40766","89.10009","2004","SMOLT",
"2007","EXCURSION INLET","07100097","540535","R","COM PROP","TRAD","TROLL","8/19/2007","34","5","1","S","NW",,,,,"CHIN","GOOD","775","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.94238","76.93441","2004","SMOLT",
"2007","SITKA","07037419","349170","R","COM PROP","TRAD","TROLL","8/20/2007","34","5","1","S","NW",,,,,"CHIN","GOOD","800","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.94238","76.93441","2004","SMOLT",
"2007","SITKA","07037470","349263","R","COM PROP","TRAD","TROLL","8/21/2007","34","5","1","S","NW",,"113",,,"CHIN","GOOD","625","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.94238","76.93441","2004","SMOLT",
"2007","SITKA","07037472","349436","R","COM PROP","TRAD","TROLL","8/21/2007","34","5","1","S","NW",,,,,"CHIN","GOOD","800","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","2.94238","76.93441","2004","SMOLT",
"2007","SITKA","07035093","322733","R","SPORT",,,"6/7/2007","23","1","1","S","NW",,"113","31",,"CHIN","GOOD","720","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","4.05145","105.93326","2004","SMOLT",
"2007","SITKA","07035097","322740","R","SPORT",,,"6/8/2007","23","1","1","S","NW",,"113","31",,"CHIN","GOOD","690","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","4.05145","105.93326","2004","SMOLT",
"2007","SITKA","07035089","322521","R","SPORT",,,"6/9/2007","23","1","1","S","NW",,"113","31",,"CHIN","GOOD","617","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","4.05145","105.93326","2004","SMOLT",
"2007","SITKA","07035495","324956","R","SPORT",,,"8/12/2007","33","3","1","S","NW",,"113","45",,"CHIN","GOOD","795","02","185562","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","26.147","3.39718","88.82607","2004","SMOLT",
"2007","KETCHIKAN","07066678","352419","R","COM PROP","TRAD","PURSE","8/7/2007","32","4","1","S","SW","SASO",,,,"CHIN","GOOD","765","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","9.29851","274.80816","2004","SMOLT",
"2007","SITKA","07036375","315946","R","COM PROP","SP TROLL","TROLL","5/3/2007","18","2","1","S","NE",,"109","62",,"CHIN","GOOD","635","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","1.64615","48.65032","2004","SMOLT",
"2007","SITKA","07036409","315869","R","COM PROP","SP TROLL","TROLL","5/12/2007","19","2","1","S","NW",,"113","41",,"CHIN","GOOD","720","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.53835","75.0184","2004","SMOLT",
"2007","SITKA","07036129","315514","R","COM PROP","TRAD","TROLL","3/13/2007","11","1","1","S","NW",,"113","41",,"CHIN","GOOD","690","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","3.05218","90.20413","2004","SMOLT",
"2007","SITKA","07036897","317850","R","COM PROP","TRAD","TROLL","7/3/2007","27","4","1","S","NE",,"109","61",,"CHIN","GOOD","790","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.52108","74.508","2004","SMOLT",
"2007","KETCHIKAN","07066332","325819","R","COM PROP","TRAD","TROLL","7/8/2007","28","4","1","S","SE",,"102","10",,"CHIN","GOOD","700","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.17031","64.14134","2004","SMOLT",
"2007","CRAIG","07076181","291873","R","COM PROP","TRAD","TROLL","7/9/2007","28","4","1","S","SW",,"104","40",,"CHIN","GOOD","710","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.48296","73.3814","2004","SMOLT",
"2007","SITKA","07036990","327140","R","COM PROP","TRAD","TROLL","7/10/2007","28","4","1","S","NW",,"113","91",,"CHIN","GOOD","695","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","3.40766","100.70998","2004","SMOLT",
"2007","CRAIG","07076203","291881","R","COM PROP","TRAD","TROLL","7/11/2007","28","4","1","S","SW",,"104","40",,"CHIN","GOOD","660","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.48296","73.3814","2004","SMOLT",
"2007","PELICAN","07010213","058578","R","COM PROP","TRAD","TROLL","8/20/2007","34","5","1","S","NW",,"113","91",,"CHIN","GOOD","750","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.94238","86.9591","2004","SMOLT",
"2007","YAKUTAT","07145008","245396","R","SPORT",,,"7/4/2007","27","2","1","S","NW",,"183","10",,"CHIN","GOOD","750","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","2.67273","78.98986","2004","SMOLT",
"2007","SITKA","07035296","083401","R","SPORT",,,"7/18/2007","29","2","1","S","NW",,"113","45",,"CHIN","GOOD","740","02","185563","OK",,"2003","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","29.554","3.4496","101.94948","2004","SMOLT",
"2008","HOONAH","08110097","354088","R","COM PROP","TRAD","TROLL","7/5/2008","27","4","1","S","NW",,"113","91",,"CHIN","GOOD","702","02","185211","OK",,"2004","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","40.963","2.63454","107.91866","2005","SMOLT",
