This Agency Report was generated on 8/18/2020 8:23:41 AM by the:
Alaska Department of Fish and Game
Mark, Tag, and Age Laboratory
dfg.dcf.cwtstaff@alaska.gov
(907) 465-3483
PO BOX 115526
Juneau, AK 99811-5526
 
Criteria for this report included:
"Years: 2019"
"States: BC"
"Agencies: CDFO"
"Rearing codes: H"
"Release Location: %%ROBERTSON%%"
"Release Site: %%%"
"Species codes: 410"
"Clip Status: "
"Tag Status codes: "
"Tag codes: "
"Source codes: "
"Gear codes: "
"Harvest codes: "
"Sampling Type codes: "
"StatWeek CWT: 1,54"
"Does NOT include records with null Status Week values"

Year,Survey Site,Sample,Head,Sampling Type Code,Source,Harvest,Gear Class,Date (CWT),Stat Week (CWT),Period,Region,Water Type Code,Quadrant,Seine Area,District,Sub-District,A-Stream / Canada Watershed,Species,Clip Status,Length,Length Type Code,Tag Code,Tag Status,Why Status-7 Code,Year Brood,State,Agency,Rearing Code,Location (Facility or Wild Stock),Site,Tag Ratio Type,Tag Ratio,Expansion Factor,Contribution,Year Release,Release Stage
"2019","CRAIG","19071662","764128","R","SPORT",,,"7/19/2019","29",,"1","S","SW",,"103","70",,"CHIN","GOOD","730","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.00302","13.32111","2016","SMOLT",
"2019","CRAIG","19071766","783315","R","SPORT",,,"7/22/2019","30",,"1","S","SW",,"104","40",,"CHIN","GOOD","815","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1","13.281","2016","SMOLT",
"2019","SITKA","19036345","774799","R","COM PROP","TERM","PURSE","6/2/2019","23","1","1","S","NW",,"113","38",,"CHIN","GOOD","690","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.2191","16.15064","2016","SMOLT",
"2019","SITKA","19036413","761017","R","COM PROP","TERM","PURSE","6/6/2019","23","1","1","S","NW",,"113","38",,"CHIN","GOOD","700","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.2191","16.15064","2016","SMOLT",
"2019","KETCHIKAN","19066505","770766","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","700","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.16168","41.88594","2016","SMOLT",
"2019","KETCHIKAN","19066535","770658","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","720","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.16168","41.88594","2016","SMOLT",
"2019","PETERSBURG","19056338","757103","R","COM PROP","TRAD","PURSE","8/1/2019","31","3","1","S","SW","SASO",,,,"CHIN","GOOD","670","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.16168","41.88594","2016","SMOLT",
"2019","CRAIG","19076137","765519","R","COM PROP","SP TROLL","TROLL","5/15/2019","20","2","1","S","SW",,"103","50",,"CHIN","GOOD","680","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.27135","16.84284","2016","SMOLT",
"2019","SITKA","19036531","779007","R","COM PROP","SP TROLL","TROLL","6/12/2019","24","3","1","S","NW",,"113","41",,"CHIN","GOOD","720","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.40088","18.55886","2016","SMOLT",
"2019","SITKA","19036753","761065","R","COM PROP","SP TROLL","TROLL","6/24/2019","26","3","1","S","NW",,"113","41",,"CHIN","GOOD","650","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.40088","18.55886","2016","SMOLT",
"2019","SITKA","19036852","779032","R","COM PROP","SP TROLL","TROLL","6/27/2019","26","3","1","S","NW",,"113","41",,"CHIN","QUESTIONABLE","680","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.40088","18.55886","2016","SMOLT",
"2019","SITKA","19036063","774732","R","COM PROP","TRAD","TROLL","2/4/2019","6","1","1","S","NW",,"113","41",,"CHIN","GOOD","645","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.2234","42.7036","2016","SMOLT",
"2019","CRAIG","19076090","766889","R","COM PROP","TRAD","TROLL","3/12/2019","11","1","1","S","SE",,"105","10",,"CHIN","GOOD","680","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.68627","22.3397","2016","SMOLT",
"2019","SITKA","19036894","774872","R","COM PROP","TRAD","TROLL","7/3/2019","27","4","1","S","NW",,"113","41",,"CHIN","GOOD","710","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.07418","40.72674","2016","SMOLT",
"2019","CRAIG","19076316","765710","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","SW",,"103","30",,"CHIN","GOOD","730","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","2.16366","28.66417","2016","SMOLT",
"2019","SITKA","19037023","763313","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","41",,"CHIN","GOOD","725","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.07418","40.72674","2016","SMOLT",
"2019","HOONAH","19110009","663415","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"116","11",,"CHIN","GOOD","800","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.07418","40.72674","2016","SMOLT",
"2019","SITKA","19037004","779091","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","715","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.07418","40.72674","2016","SMOLT",
"2019","KETCHIKAN","19066318","770192","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,,,,"CHIN","GOOD","730","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.63644","21.67956","2016","SMOLT",
"2019","YAKUTAT","19141035","763925","R","SPORT",,,"5/26/2019","22",,"1","S","NW",,"183","10",,"CHIN","GOOD","720","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1.65217","21.88795","2016","SMOLT",
"2019","SITKA","19031463","757517","R","SPORT",,,"6/6/2019","23",,"1","S","NW",,"113","61",,"CHIN","GOOD","650","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.55852","47.14327","2016","SMOLT",
"2019","SITKA","19031473","763620","R","SPORT",,,"6/13/2019","24",,"1","S","NW",,"113","45",,"CHIN","GOOD","770","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","4.59028","60.81203","2016","SMOLT",
"2019","CRAIG","19071192","764222","R","SPORT",,,"6/18/2019","25",,"1","S","SW",,"104","40",,"CHIN","GOOD","650","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1","13.248","2016","SMOLT",
"2019","SITKA","19031536","763640","R","SPORT",,,"7/5/2019","27",,"1","S","NW",,"113","41",,"CHIN","GOOD","750","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","4.23373","56.08846","2016","SMOLT",
"2019","SITKA","19031661","763653","R","SPORT",,,"7/14/2019","29",,"1","S","NW",,"113","45",,"CHIN","GOOD","740","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","3.47083","45.98156","2016","SMOLT",
"2019","CRAIG","19071842","764138","R","SPORT",,,"7/26/2019","30",,"1","S","SW",,"104","40",,"CHIN","GOOD","740","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1","13.248","2016","SMOLT",
"2019","CRAIG","19072067","764146","R","SPORT",,,"8/4/2019","32",,"1","S","SW",,"104","40",,"CHIN","GOOD","735","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","1","13.248","2016","SMOLT",
"2019","SITKA","19032040","763720","R","SPORT",,,"8/17/2019","33",,"1","S","NW",,"113","41",,"CHIN","GOOD","770","02","183476","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.248","8.15789","108.07573","2016","SMOLT",
"2019","EXCURSION INLET","19100066","559697","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104","20",,"CHIN","GOOD","800","02","183676","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.008","3.16168","3.18697","2015","SMOLT",
"2019","SITKA","19032162","763828","R","SPORT",,,"8/29/2019","35",,"1","S","NW",,"113","41",,"CHIN","GOOD","820","02","183676","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.008","4.10853","4.1414","2015","SMOLT",
"2019","EXCURSION INLET","19100057","559684","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104","20",,"CHIN","GOOD","700","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","KETCHIKAN","19066505","770761","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","790","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","KETCHIKAN","19066495","749900","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104","20",,"CHIN","GOOD","820","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","PETERSBURG","19056336","783615","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104","40",,"CHIN","GOOD","680","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","KETCHIKAN","19066535","770662","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","695","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","KETCHIKAN","19066535","770784","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","780","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","KETCHIKAN","19066535","770657","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","840","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.16168","45.83804","2016","SMOLT",
"2019","CRAIG","19076100","765501","R","COM PROP","SP TROLL","TROLL","5/2/2019","18","2","1","S","SW",,"103","50",,"CHIN","GOOD","700","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.27135","18.43203","2016","SMOLT",
"2019","CRAIG","19076117","765508","R","COM PROP","SP TROLL","TROLL","5/8/2019","19","2","1","S","SW",,"103","50",,"CHIN","GOOD","710","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.27135","18.43203","2016","SMOLT",
"2019","SITKA","19036314","774794","R","COM PROP","SP TROLL","TROLL","5/28/2019","22","2","1","S","NW",,"113","41",,"CHIN","GOOD","710","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.39252","20.18875","2016","SMOLT",
"2019","SITKA","19036322","763283","R","COM PROP","SP TROLL","TROLL","5/29/2019","22","2","1","S","NW",,"113","30",,"CHIN","GOOD","770","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.41637","20.53453","2016","SMOLT",
"2019","CRAIG","19076216","765556","R","COM PROP","SP TROLL","TROLL","6/5/2019","23","3","1","S","SW",,"103","50",,"CHIN","GOOD","730","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.173","17.00615","2016","SMOLT",
"2019","SITKA","19036501","773616","R","COM PROP","SP TROLL","TROLL","6/10/2019","24","3","1","S","NW",,"113","41",,"CHIN","GOOD","725","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.40088","20.30996","2016","SMOLT",
"2019","SITKA","19036589","779013","R","COM PROP","SP TROLL","TROLL","6/15/2019","24","3","1","S","NW",,"113","62",,"CHIN","GOOD","720","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.33855","19.4063","2016","SMOLT",
"2019","SITKA","19036833","773649","R","COM PROP","SP TROLL","TROLL","6/26/2019","26","3","1","S","NW",,"113","62",,"CHIN","GOOD","730","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.33855","19.4063","2016","SMOLT",
"2019","SITKA","19036024","774718","R","COM PROP","TRAD","TROLL","1/18/2019","3","1","1","S","NW",,"113","41",,"CHIN","GOOD","650","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.2234","46.73285","2016","SMOLT",
"2019","SITKA","19036146","774755","R","COM PROP","TRAD","TROLL","3/4/2019","10","1","1","S","NW",,"113","41",,"CHIN","GOOD","700","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.2234","46.73285","2016","SMOLT",
"2019","CRAIG","19076297","765607","R","COM PROP","TRAD","TROLL","7/3/2019","27","4","1","S","SW",,"152",,,"CHIN","GOOD","690","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","2.16366","31.36874","2016","SMOLT",
"2019","CRAIG","19076325","765636","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SW",,"104","40",,"CHIN","GOOD","760","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","2.16366","31.36874","2016","SMOLT",
"2019","PETERSBURG","19056184","783505","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,"105","50",,"CHIN","GOOD","675","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.63644","23.72511","2016","SMOLT",
"2019","SITKA","19037034","776304","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","760","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.07418","44.56946","2016","SMOLT",
"2019","SITKA","19037014","774627","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","660","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.07418","44.56946","2016","SMOLT",
"2019","CRAIG","19076595","791985","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"104","35",,"CHIN","GOOD","750","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.95234","28.30503","2016","SMOLT",
"2019","CRAIG","19076595","791983","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"104","35",,"CHIN","GOOD","780","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.95234","28.30503","2016","SMOLT",
"2019","CRAIG","19076592","791734","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"152",,,"CHIN","GOOD","800","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.95234","28.30503","2016","SMOLT",
"2019","ELFIN COVE","19021142","561579","R","SPORT",,,"7/7/2019","28",,"1","S","NW",,"114","50",,"CHIN","QUESTIONABLE","810","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.91209","56.71748","2016","SMOLT",
"2019","CRAIG","19071532","764123","R","SPORT",,,"7/13/2019","28",,"1","S","SW",,"104","40",,"CHIN","GOOD","695","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","1.00302","14.54178","2016","SMOLT",
"2019","SITKA","19031739","763703","R","SPORT",,,"7/24/2019","30",,"1","S","NW",,"113","61",,"CHIN","GOOD","780","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.32143","48.15409","2016","SMOLT",
"2019","SITKA","19031815","763662","R","SPORT",,,"7/31/2019","31",,"1","S","NW",,"113","45",,"CHIN","GOOD","740","02","183693","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","14.498","3.32143","48.15409","2016","SMOLT",
"2019","KETCHIKAN","19066505","770763","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","770","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","KETCHIKAN","19066539","770690","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","750","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","KETCHIKAN","19066531","770378","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104","10",,"CHIN","GOOD","760","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","KETCHIKAN","19066712","770822","R","COM PROP","TRAD","PURSE","8/20/2019","34","5","1","S","SE","SASI","101","25",,"CHIN","GOOD","820","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003",,,"2016","SMOLT",
"2019","SITKA","19036234","774778","R","COM PROP","SP TROLL","TROLL","5/11/2019","19","2","1","S","NW",,"113","30",,"CHIN","GOOD","680","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.41637","1.42062","2016","SMOLT",
"2019","CRAIG","19076182","765539","R","COM PROP","SP TROLL","TROLL","5/22/2019","21","2","1","S","SW",,"103","50",,"CHIN","GOOD","780","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.27135","1.27516","2016","SMOLT",
"2019","SITKA","19036326","763288","R","COM PROP","SP TROLL","TROLL","5/30/2019","22","2","1","S","NW",,"113","30",,"CHIN","GOOD","660","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.41637","1.42062","2016","SMOLT",
"2019","SITKA","19036853","779033","R","COM PROP","TERM","TROLL","6/27/2019","26","2","1","S","NW",,"113","33",,"CHIN","GOOD","715","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.55172","1.55638","2016","SMOLT",
"2019","CRAIG","19076084","766881","R","COM PROP","TRAD","TROLL","3/10/2019","11","1","1","S","SE",,"105","10",,"CHIN","GOOD","700","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.68627","1.69133","2016","SMOLT",
"2019","SITKA","19036901","776452","R","COM PROP","TRAD","TROLL","7/3/2019","27","4","1","S","NW",,"113","41",,"CHIN","GOOD","720","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","SITKA","19036918","775943","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,"113","22",,"CHIN","GOOD","690","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","SITKA","19036916","775936","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","680","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","SITKA","19037037","773699","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","21",,"CHIN","GOOD","760","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","CRAIG","19076322","765821","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SW",,"152",,,"CHIN","GOOD","645","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","2.16366","2.17015","2016","SMOLT",
"2019","SITKA","19037009","774615","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","705","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","SITKA","19036977","776496","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","650","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","CRAIG","19076607","791771","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"152",,,"CHIN","GOOD","735","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.95234","1.9582","2016","SMOLT",
"2019","SITKA","19031142","734082","R","SPORT",,,"5/27/2019","22",,"1","S","NW",,"113","31",,"CHIN","GOOD","720","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.016","1.01905","2016","SMOLT",
"2019","SITKA","19031464","763617","R","SPORT",,,"6/7/2019","23",,"1","S","NW",,"113","41",,"CHIN","GOOD","720","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.55852","3.5692","2016","SMOLT",
"2019","CRAIG","19071182","783307","R","SPORT",,,"6/15/2019","24",,"1","S","SW",,"104","40",,"CHIN","GOOD","710","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1","1.003","2016","SMOLT",
"2019","CRAIG","19071242","764227","R","SPORT",,,"6/22/2019","25",,"1","S","SW",,"104","40",,"CHIN","GOOD","740","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1","1.003","2016","SMOLT",
"2019","KETCHIKAN","19061263","562746","R","SPORT",,,"7/8/2019","28",,"1","S","SE",,"102","10",,"CHIN","GOOD","735","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.43448","1.43878","2016","SMOLT",
"2019","CRAIG","19071518","783331","R","SPORT",,,"7/12/2019","28",,"1","S","SW",,"104","40",,"CHIN","GOOD","720","02","183694","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.00302","1.00603","2016","SMOLT",
"2019","KETCHIKAN","19066548","770929","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","760","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.16168","42.67636","2016","SMOLT",
"2019","KETCHIKAN","19066531","770376","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104","10",,"CHIN","GOOD","750","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.16168","42.67636","2016","SMOLT",
"2019","PETERSBURG","19056334","757105","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","750","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.16168","42.67636","2016","SMOLT",
"2019","SITKA","19036213","775142","R","COM PROP","SP TROLL","TROLL","5/4/2019","18","2","1","S","NW",,"113","30",,"CHIN","QUESTIONABLE","665","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.41637","19.11816","2016","SMOLT",
